,hits,kills,headshots,accuracy,shots,deaths,weapon,user,ranking,weapontype_weapon_assault_rifle,weapontype_weapon_launcher,weapontype_weapon_lmg,weapontype_weapon_marksman,weapontype_weapon_melee,weapontype_weapon_other,weapontype_weapon_pistol,weapontype_weapon_shotgun,weapontype_weapon_smg,weapontype_weapon_sniper,gametype_battle,gametype_psn,gametype_xbl
1456,7645.0,1650.0,352.0,0.2755550749711649,27744.0,743.0,iw8_ar_tango21,Its marceee,15,1,0,0,0,0,0,0,0,0,0,0,0,1
1457,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,itsdrewjitsu,63,0,0,0,0,1,0,0,0,0,0,0,1,0
1458,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,vGrimr,40,0,0,0,0,0,0,0,0,1,0,0,0,1
1459,87.0,49.0,12.0,0.2514450867052023,346.0,55.0,iw8_pi_decho,caa%2311577,26,0,0,0,0,0,0,1,0,0,0,1,0,0
1460,1956.0,466.0,78.0,0.2878587196467991,6795.0,269.0,iw8_ar_anovember94,vGrimr,40,1,0,0,0,0,0,0,0,0,0,0,0,1
1461,40.0,52.0,15.0,0.2684563758389262,149.0,42.0,iw8_sn_hdromeo,Sillygoose%2311859,18,0,0,0,0,0,0,0,0,0,1,1,0,0
1462,5371.0,1145.0,197.0,0.27323599735463194,19657.0,568.0,iw8_sm_beta,Its marceee,15,0,0,0,0,0,0,0,0,1,0,0,0,1
1463,496.0,795.0,167.0,0.3123425692695214,1588.0,258.0,iw8_sn_crossbow,xtddxZ%231539,17,0,0,0,1,0,0,0,0,0,0,1,0,0
1464,1163.0,725.0,535.0,0.32207144835225704,3611.0,342.0,iw8_ar_scharlie,HighTechWarfare,41,1,0,0,0,0,0,0,0,0,0,0,1,0
1465,6182.0,1518.0,285.0,0.29179646936656284,21186.0,843.0,iw8_sm_uzulu,Its marceee,15,0,0,0,0,0,0,0,0,1,0,0,0,1
1466,6405.0,1158.0,266.0,0.2527624309392265,25340.0,1160.0,iw8_sm_papa90,ccCloudcc,42,0,0,0,0,0,0,0,0,1,0,0,1,0
1467,3506.0,1319.0,218.0,0.2515425455589037,13938.0,741.0,iw8_ar_asierra12,carrypotter%2311124,27,1,0,0,0,0,0,0,0,0,0,1,0,0
1468,4288.0,784.0,166.0,0.29069215646396857,14751.0,522.0,iw8_ar_mcharlie,BLVD POOCH,16,1,0,0,0,0,0,0,0,0,0,0,0,1
1469,3804.0,3073.0,779.0,0.4614824699745239,8243.0,1786.0,iw8_sn_kilo98,Its marceee,15,0,0,0,1,0,0,0,0,0,0,0,0,1
1470,3123.0,4156.0,356.0,0.16126200557678405,19366.0,2115.0,iw8_pi_cpapa,GodlyAcez-,23,0,0,0,0,0,0,1,0,0,0,0,1,0
1471,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,JIIIlllIII%231953,35,0,1,0,0,0,0,0,0,0,0,1,0,0
1472,517.0,131.0,19.0,0.18275008837044893,2829.0,67.0,iw8_lm_mkilo3,Christian524524,31,0,0,1,0,0,0,0,0,0,0,0,1,0
1473,3292.0,716.0,153.0,0.2437074326325141,13508.0,373.0,iw8_lm_kilo121,caa%2311577,26,0,0,1,0,0,0,0,0,0,0,1,0,0
1474,2114.0,433.0,103.0,0.18605879246611512,11362.0,400.0,iw8_lm_pkilo,cstt v,11,0,0,1,0,0,0,0,0,0,0,0,0,1
1475,12591.0,2907.0,634.0,0.2319980837264151,54272.0,1437.0,iw8_ar_mike4,Tequim%231698,4,1,0,0,0,0,0,0,0,0,0,1,0,0
1476,2991.0,842.0,169.0,0.2814264207753105,10628.0,686.0,iw8_pi_mike9,dtownjvr214,46,0,0,0,0,0,0,1,0,0,0,0,1,0
1477,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,Damage decrease,19,0,0,0,0,1,0,0,0,0,0,0,0,1
1478,1288.0,1835.0,401.0,0.3441090034731499,3743.0,1028.0,iw8_sn_alpha50,Christian524524,31,0,0,0,0,0,0,0,0,0,1,0,1,0
1479,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,Biggie%2321705,9,0,0,0,0,0,0,0,0,1,0,1,0,0
1480,356.0,422.0,121.0,0.3890710382513661,915.0,139.0,iw8_sn_hdromeo,space%2312706,55,0,0,0,0,0,0,0,0,0,1,1,0,0
1481,1361.0,1072.0,153.0,0.7817346352670879,1741.0,405.0,iw8_sh_charlie725,Slzzpe-ttv,20,0,0,0,0,0,0,0,1,0,0,0,1,0
1482,40.0,11.0,5.0,0.149812734082397,267.0,13.0,iw8_ar_kilo433,cheesepufftyler,36,1,0,0,0,0,0,0,0,0,0,0,1,0
1483,5895.0,1250.0,187.0,0.2627825079124504,22433.0,575.0,iw8_sm_mpapa5,HanzLuger,61,0,0,0,0,0,0,0,0,1,0,0,1,0
1484,190.0,278.0,3.0,0.19978969505783387,951.0,321.0,iw8_la_rpapa7,DBigPapi2007,24,0,1,0,0,0,0,0,0,0,0,0,1,0
1485,2381.0,872.0,153.0,0.2854916067146283,8340.0,331.0,iw8_pi_mike1911,cstt v,11,0,0,0,0,0,0,1,0,0,0,0,0,1
1486,15867.0,3011.0,599.0,0.35973066110456153,44108.0,1449.0,iw8_ar_mcharlie,Los_Blancos44,34,1,0,0,0,0,0,0,0,0,0,0,1,0
1487,1664.0,1458.0,117.0,0.7852760736196319,2119.0,788.0,iw8_sh_romeo870,vGrimr,40,0,0,0,0,0,0,0,1,0,0,0,0,1
1488,1277.0,675.0,262.0,0.375919929349426,3397.0,434.0,iw8_pi_decho,D35tr0y3rx2002,59,0,0,0,0,0,0,1,0,0,0,0,1,0
1489,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mgolf34,Gamer52595,65,0,0,1,0,0,0,0,0,0,0,0,1,0
1490,4.0,0.0,0.0,0.1,40.0,0.0,iw8_lm_mkilo3,ChillItWasntMe,10,0,0,1,0,0,0,0,0,0,0,0,0,1
1491,746.0,481.0,66.0,0.6190871369294606,1205.0,328.0,iw8_sh_romeo870,Sillygoose%2311859,18,0,0,0,0,0,0,0,1,0,0,1,0,0
1492,794.0,700.0,172.0,0.5129198966408268,1548.0,344.0,iw8_sh_dpapa12,Shoe kit,48,0,0,0,0,0,0,0,1,0,0,0,0,1
1493,4.0,11.0,0.0,0.05882352941176471,68.0,12.0,iw8_sn_crossbow,Damage decrease,19,0,0,0,1,0,0,0,0,0,0,0,0,1
1494,1165.0,485.0,121.0,0.3078752642706131,3784.0,338.0,iw8_pi_golf21,Ketameme,6,0,0,0,0,0,0,1,0,0,0,0,1,0
1495,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sh_dpapa12,L_fras,47,0,0,0,0,0,0,0,1,0,0,0,1,0
1496,6421.0,1507.0,286.0,0.2617290995801573,24533.0,1121.0,iw8_sm_augolf,Papadogethan,30,0,0,0,0,0,0,0,0,1,0,0,0,1
1497,0.0,0.0,0.0,0.0,3.0,0.0,iw8_la_kgolf,DarkestClover,66,0,1,0,0,0,0,0,0,0,0,0,1,0
1498,17.0,9.0,3.0,0.21794871794871795,78.0,4.0,iw8_sn_mike14,space%2312706,55,0,0,0,1,0,0,0,0,0,0,1,0,0
1499,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,AtomicCow_,57,0,0,0,0,1,0,0,0,0,0,0,1,0
1500,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,Vegeta%2312910,7,0,0,0,0,0,0,0,0,1,0,1,0,0
1501,1436.0,653.0,144.0,0.17778878296397174,8077.0,302.0,iw8_sm_augolf,Skyler Hacks V3,60,0,0,0,0,0,0,0,0,1,0,0,0,1
1502,712.0,514.0,85.0,0.7486855941114616,951.0,254.0,iw8_sh_charlie725,Smokinpdjr%231670,21,0,0,0,0,0,0,0,1,0,0,1,0,0
1503,1281.0,481.0,75.0,0.18044795041555148,7099.0,493.0,iw8_pi_papa320,Peppers%2311699,44,0,0,0,0,0,0,1,0,0,0,1,0,0
1504,8427.0,1643.0,268.0,0.3294113048237042,25582.0,713.0,iw8_sm_papa90,Los_Blancos44,34,0,0,0,0,0,0,0,0,1,0,0,1,0
1505,15.0,7.0,2.0,0.3191489361702128,47.0,6.0,iw8_sh_mike26,Bdongowns,22,0,0,0,0,0,0,0,1,0,0,0,0,1
1506,975.0,708.0,137.0,0.5293159609120521,1842.0,138.0,iw8_sh_oscar12,easyB%2321571,3,0,0,0,0,0,0,0,1,0,0,1,0,0
1507,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,caa%2311577,26,0,0,0,0,0,0,0,0,1,0,1,0,0
1508,1181.0,992.0,99.0,0.5887337986041874,2006.0,973.0,iw8_sh_romeo870,Bdubzs%231713,8,0,0,0,0,0,0,0,1,0,0,1,0,0
1509,3662.0,674.0,149.0,0.2526562715606458,14494.0,375.0,iw8_sm_victor,Its marceee,15,0,0,0,0,0,0,0,0,1,0,0,0,1
1510,2983.0,929.0,181.0,0.31255238893545684,9544.0,373.0,iw8_lm_lima86,Serkull,12,0,0,1,0,0,0,0,0,0,0,0,0,1
1511,1531.0,1782.0,381.0,0.4660578386605784,3285.0,1073.0,iw8_sn_alpha50,Serkull,12,0,0,0,0,0,0,0,0,0,1,0,0,1
1512,1351.0,956.0,148.0,0.31721061281991075,4259.0,66.0,iw8_lm_lima86,Biggie%2321705,9,0,0,1,0,0,0,0,0,0,0,1,0,0
1513,756.0,655.0,568.0,0.5667166416791605,1334.0,20.0,iw8_sm_smgolf45,Hayabusa,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1514,6690.0,7332.0,1275.0,0.4266037495217447,15682.0,4273.0,iw8_sn_alpha50,yungswagboi%231286,51,0,0,0,0,0,0,0,0,0,1,1,0,0
1515,871.0,846.0,143.0,0.5829986613119144,1494.0,417.0,iw8_sh_charlie725,easyB%2321571,3,0,0,0,0,0,0,0,1,0,0,1,0,0
1516,1204.0,350.0,78.0,0.2992791449167288,4023.0,295.0,iw8_pi_golf21,Smokinpdjr%231670,21,0,0,0,0,0,0,1,0,0,0,1,0,0
1517,128.0,113.0,26.0,0.2850779510022272,449.0,39.0,iw8_sn_delta,JIIIlllIII%231953,35,0,0,0,0,0,0,0,0,0,1,1,0,0
1518,6014.0,1156.0,259.0,0.2664835164835165,22568.0,500.0,iw8_sm_victor,Smokinpdjr%231670,21,0,0,0,0,0,0,0,0,1,0,1,0,0
1519,1951.0,890.0,153.0,0.2869539638182085,6799.0,508.0,iw8_ar_asierra12,BLVD POOCH,16,1,0,0,0,0,0,0,0,0,0,0,0,1
1520,13149.0,2200.0,452.0,0.2933080526433192,44830.0,1664.0,iw8_sm_papa90,Mephitz%2311649,29,0,0,0,0,0,0,0,0,1,0,1,0,0
1521,10609.0,1998.0,624.0,0.22644127126422064,46851.0,1948.0,iw8_ar_mike4,CheekSlapper%231799,25,1,0,0,0,0,0,0,0,0,0,1,0,0
1522,3715.0,2343.0,728.0,0.40819690143940224,9101.0,1239.0,iw8_pi_decho,Biggie%2321705,9,0,0,0,0,0,0,1,0,0,0,1,0,0
1523,23220.0,5300.0,905.0,0.27142339477960004,85549.0,3121.0,iw8_ar_mike4,BLVD POOCH,16,1,0,0,0,0,0,0,0,0,0,0,0,1
1524,68.0,92.0,29.0,0.2361111111111111,288.0,29.0,iw8_sn_crossbow,CheekSlapper%231799,25,0,0,0,1,0,0,0,0,0,0,1,0,0
1525,857.0,603.0,479.0,0.2416807670614777,3546.0,49.0,iw8_lm_mgolf34,xBxllin%231862,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1526,1495.0,958.0,274.0,0.3641013151485631,4106.0,1129.0,iw8_pi_decho,winters%2311808,62,0,0,0,0,0,0,1,0,0,0,1,0,0
1527,673.0,469.0,70.0,0.2843261512463033,2367.0,402.0,iw8_pi_mike1911,Hfe-,53,0,0,0,0,0,0,1,0,0,0,0,1,0
1528,1636.0,854.0,169.0,0.3081559615746845,5309.0,494.0,iw8_ar_falima,D35tr0y3rx2002,59,1,0,0,0,0,0,0,0,0,0,0,1,0
1529,9768.0,2236.0,287.0,0.3362015557238246,29054.0,563.0,iw8_pi_golf21,cstt v,11,0,0,0,0,0,0,1,0,0,0,0,0,1
1530,880.0,203.0,43.0,0.26004728132387706,3384.0,118.0,iw8_lm_mgolf36,Mephitz%2311649,29,0,0,1,0,0,0,0,0,0,0,1,0,0
1531,1484.0,1208.0,270.0,0.5463917525773195,2716.0,769.0,iw8_sn_kilo98,vengefulxz%232126,5,0,0,0,1,0,0,0,0,0,0,1,0,0
1532,0.0,3.0,0.0,0.0,10.0,0.0,iw8_la_juliet,Serkull,12,0,1,0,0,0,0,0,0,0,0,0,0,1
1533,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_xmike109,Tequim%231698,4,0,0,0,0,0,0,0,0,0,1,1,0,0
1534,759.0,366.0,100.0,0.2944142746314973,2578.0,99.0,iw8_pi_papa320,xtddxZ%231539,17,0,0,0,0,0,0,1,0,0,0,1,0,0
1535,1242.0,269.0,40.0,0.2833029197080292,4384.0,165.0,iw8_ar_kilo433,Serkull,12,1,0,0,0,0,0,0,0,0,0,0,0,1
1536,69.0,79.0,22.0,0.3194444444444444,216.0,93.0,iw8_sn_xmike109,DarkestClover,66,0,0,0,0,0,0,0,0,0,1,0,1,0
1537,1.0,507.0,0.0,1.0,0.0,711.0,iw8_knife,HanzLuger,61,0,0,0,0,1,0,0,0,0,0,0,1,0
1538,5998.0,1861.0,266.0,0.2807526680396929,21364.0,689.0,iw8_ar_akilo47,D35tr0y3rx2002,59,1,0,0,0,0,0,0,0,0,0,0,1,0
1539,1440.0,493.0,104.0,0.1949898442789438,7385.0,334.0,iw8_lm_lima86,cstt v,11,0,0,1,0,0,0,0,0,0,0,0,0,1
1540,2081.0,1317.0,338.0,0.2424277726001864,8584.0,167.0,iw8_ar_falpha,easyB%2321571,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1541,113.0,34.0,5.0,0.2882653061224489,392.0,25.0,iw8_pi_mike9,Toxicdeath88,33,0,0,0,0,0,0,1,0,0,0,0,1,0
1542,3867.0,850.0,188.0,0.2335568037687987,16557.0,488.0,iw8_lm_mgolf36,Hfe-,53,0,0,1,0,0,0,0,0,0,0,0,1,0
1543,1904.0,1634.0,239.0,0.5533275210694566,3441.0,932.0,iw8_sh_charlie725,CheekSlapper%231799,25,0,0,0,0,0,0,0,1,0,0,1,0,0
1544,19736.0,4666.0,851.0,0.2405010845458312,82062.0,2714.0,iw8_sm_mpapa5,PumpleX%232257,45,0,0,0,0,0,0,0,0,1,0,1,0,0
1545,4089.0,1216.0,322.0,0.2577859034169714,15862.0,595.0,iw8_ar_akilo47,johnnylatenight,64,1,0,0,0,0,0,0,0,0,0,0,0,1
1546,710.0,534.0,134.0,0.1773226773226773,4004.0,229.0,iw8_lm_lima86,carrypotter%2311124,27,0,0,1,0,0,0,0,0,0,0,1,0,0
1547,1400.0,544.0,79.0,0.3155996393146979,4436.0,394.0,iw8_pi_golf21,Christian524524,31,0,0,0,0,0,0,1,0,0,0,0,1,0
1548,2273.0,668.0,99.0,0.2641487507263219,8605.0,305.0,iw8_lm_lima86,Bdongowns,54,0,0,1,0,0,0,0,0,0,0,0,0,1
1549,12.0,9.0,3.0,0.35294117647058826,34.0,2.0,iw8_sh_oscar12,Bdubzs%231713,8,0,0,0,0,0,0,0,1,0,0,1,0,0
1550,335.0,338.0,106.0,0.4738330975954738,707.0,79.0,iw8_sn_hdromeo,Toxicdeath88,33,0,0,0,0,0,0,0,0,0,1,0,1,0
1551,1353.0,531.0,88.0,0.3434010152284264,3940.0,285.0,iw8_ar_asierra12,ImArmanIII,56,1,0,0,0,0,0,0,0,0,0,0,1,0
1552,919.0,893.0,805.0,0.6925395629238885,1327.0,73.0,iw8_pi_decho,Hayabusa,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1553,1388.0,932.0,138.0,0.6495086569957885,2137.0,801.0,iw8_sh_charlie725,ccCloudcc,42,0,0,0,0,0,0,0,1,0,0,0,1,0
1554,7007.0,1532.0,357.0,0.24736117485084905,28327.0,1168.0,iw8_ar_tango21,Papadogethan,30,1,0,0,0,0,0,0,0,0,0,0,0,1
1555,115.0,28.0,2.0,0.21657250470809794,531.0,4.0,iw8_sm_smgolf45,carrypotter%2311124,27,0,0,0,0,0,0,0,0,1,0,1,0,0
1556,1514.0,1024.0,108.0,0.13962925389652311,10843.0,416.0,iw8_lm_kilo121,HighTechWarfare,41,0,0,1,0,0,0,0,0,0,0,0,1,0
1557,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,PumpleX%232257,45,0,0,0,0,1,0,0,0,0,0,1,0,0
1558,572.0,160.0,27.0,0.22493118364136847,2543.0,38.0,iw8_ar_anovember94,ChillItWasntMe,10,1,0,0,0,0,0,0,0,0,0,0,0,1
1559,10279.0,2233.0,464.0,0.293937660852159,34970.0,1103.0,iw8_sm_mpapa5,vengefulxz%232126,5,0,0,0,0,0,0,0,0,1,0,1,0,0
1560,1052.0,647.0,72.0,0.5439503619441571,1934.0,547.0,iw8_sh_oscar12,yungswagboi%231286,51,0,0,0,0,0,0,0,1,0,0,1,0,0
1561,3328.0,3230.0,992.0,0.4553290463811739,7309.0,2066.0,iw8_sn_kilo98,Exeury,43,0,0,0,1,0,0,0,0,0,0,0,1,0
1562,4555.0,897.0,168.0,0.21883257266394426,20815.0,621.0,iw8_lm_kilo121,yungswagboi%231286,51,0,0,1,0,0,0,0,0,0,0,1,0,0
1563,2980.0,3704.0,833.0,0.4831387808041505,6168.0,1930.0,iw8_sn_sbeta,GodlyAcez-,23,0,0,0,1,0,0,0,0,0,0,0,1,0
1564,846.0,180.0,36.0,0.2637979420018709,3207.0,61.0,iw8_sm_papa90,Tequim%231698,4,0,0,0,0,0,0,0,0,1,0,1,0,0
1565,314.0,152.0,47.0,0.3469613259668508,905.0,84.0,iw8_sn_sksierra,ImArmanIII,56,0,0,0,1,0,0,0,0,0,0,0,1,0
1566,4651.0,1248.0,219.0,0.16287865522675538,28555.0,1016.0,iw8_lm_mgolf36,GodlyAcez-,23,0,0,1,0,0,0,0,0,0,0,0,1,0
1567,440.0,402.0,96.0,0.3672787979966611,1198.0,163.0,iw8_sn_delta,Skyler Hacks V3,60,0,0,0,0,0,0,0,0,0,1,0,0,1
1568,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mgolf36,cheesepufftyler,36,0,0,1,0,0,0,0,0,0,0,0,1,0
1569,95.0,137.0,24.0,0.2676056338028169,355.0,129.0,iw8_sn_crossbow,b Supreme d,13,0,0,0,1,0,0,0,0,0,0,0,0,1
1570,2.0,2.0,0.0,0.4,5.0,0.0,iw8_sh_mike26,dekro%232100,58,0,0,0,0,0,0,0,1,0,0,1,0,0
1571,1344.0,390.0,83.0,0.3743732590529248,3590.0,225.0,iw8_pi_papa320,vengefulxz%232126,5,0,0,0,0,0,0,1,0,0,0,1,0,0
1572,11582.0,2457.0,435.0,0.2939444698238668,39402.0,1049.0,iw8_ar_tango21,Toxicdeath88,33,1,0,0,0,0,0,0,0,0,0,0,1,0
1573,7521.0,1819.0,343.0,0.1628274518294003,46190.0,960.0,iw8_lm_pkilo,AtomicCow_,57,0,0,1,0,0,0,0,0,0,0,0,1,0
1574,4335.0,1036.0,249.0,0.2980200742472157,14546.0,582.0,iw8_ar_sierra552,Papadogethan,30,1,0,0,0,0,0,0,0,0,0,0,0,1
1575,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_galima,Hayabusa,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1576,941.0,759.0,149.0,0.10799954091587284,8713.0,351.0,iw8_lm_mgolf34,Attacking,28,0,0,1,0,0,0,0,0,0,0,0,0,1
1577,83.0,91.0,25.0,0.3705357142857143,224.0,60.0,iw8_sn_xmike109,dekro%232100,58,0,0,0,0,0,0,0,0,0,1,1,0,0
1578,965.0,572.0,101.0,0.2705354639753294,3567.0,292.0,iw8_pi_papa320,Skyler Hacks V3,60,0,0,0,0,0,0,1,0,0,0,0,0,1
1579,555.0,639.0,235.0,0.4508529650690496,1231.0,299.0,iw8_sn_xmike109,SeriousFrosti,49,0,0,0,0,0,0,0,0,0,1,0,1,0
1580,1222.0,851.0,138.0,0.4639331814730448,2634.0,503.0,iw8_pi_cpapa,AtomicCow_,57,0,0,0,0,0,0,1,0,0,0,0,1,0
1581,4108.0,3240.0,974.0,0.3668839867821738,11197.0,1370.0,iw8_lm_mgolf34,GodlyAcez-,23,0,0,1,0,0,0,0,0,0,0,0,1,0
1582,632.0,772.0,143.0,0.3060532687651332,2065.0,355.0,iw8_sn_alpha50,vGrimr,40,0,0,0,0,0,0,0,0,0,1,0,0,1
1583,6339.0,1507.0,295.0,0.2783559478329601,22773.0,1080.0,iw8_sm_augolf,DBigPapi2007,24,0,0,0,0,0,0,0,0,1,0,0,1,0
1584,195.0,305.0,7.0,0.1565008025682183,1246.0,326.0,iw8_la_rpapa7,winters%2311808,62,0,1,0,0,0,0,0,0,0,0,1,0,0
1585,4242.0,1144.0,213.0,0.4140556368960469,10245.0,617.0,iw8_ar_falima,Biggie%2321705,9,1,0,0,0,0,0,0,0,0,0,1,0,0
1586,726.0,438.0,87.0,0.3765560165975104,1928.0,290.0,iw8_pi_decho,willjopp,38,0,0,0,0,0,0,1,0,0,0,0,1,0
1587,324.0,96.0,15.0,0.1980440097799511,1636.0,51.0,iw8_lm_lima86,Christian524524,31,0,0,1,0,0,0,0,0,0,0,0,1,0
1588,2280.0,1113.0,196.0,0.3032721468475658,7518.0,857.0,iw8_ar_falima,Hfe-,53,1,0,0,0,0,0,0,0,0,0,0,1,0
1589,10387.0,1983.0,705.0,0.3103190726577438,33472.0,829.0,iw8_ar_mcharlie,vengefulxz%232126,5,1,0,0,0,0,0,0,0,0,0,1,0,0
1590,2648.0,1167.0,178.0,0.2372547262790073,11161.0,184.0,iw8_ar_tango21,easyB%2321571,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1591,2818.0,881.0,154.0,0.29223270766359016,9643.0,444.0,iw8_ar_scharlie,vGrimr,40,1,0,0,0,0,0,0,0,0,0,0,0,1
1592,3026.0,1001.0,122.0,0.28628192999053925,10570.0,366.0,iw8_sm_smgolf45,space%2312706,55,0,0,0,0,0,0,0,0,1,0,1,0,0
1593,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,Hayabusa,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1594,183.0,181.0,180.0,0.6398601398601399,286.0,7.0,iw8_sm_smgolf45,Attacking,28,0,0,0,0,0,0,0,0,1,0,0,0,1
1595,601.0,508.0,225.0,0.3775125628140704,1592.0,248.0,iw8_sn_delta,Ketameme,6,0,0,0,0,0,0,0,0,0,1,0,1,0
1596,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_pkilo,Gamer52595,65,0,0,1,0,0,0,0,0,0,0,0,1,0
1597,7834.0,1793.0,297.0,0.2657575140782957,29478.0,1012.0,iw8_sm_beta,PumpleX%232257,45,0,0,0,0,0,0,0,0,1,0,1,0,0
1598,0.0,0.0,0.0,0.0,14.0,0.0,iw8_la_kgolf,Damage decrease,19,0,1,0,0,0,0,0,0,0,0,0,0,1
1599,820.0,557.0,52.0,0.6799336650082919,1206.0,431.0,iw8_sh_mike26,ryva1%232844,50,0,0,0,0,0,0,0,1,0,0,1,0,0
1600,862.0,929.0,222.0,0.4522560335781742,1906.0,261.0,iw8_sn_delta,Biggie%2321705,9,0,0,0,0,0,0,0,0,0,1,1,0,0
1601,3690.0,919.0,140.0,0.33726350425006857,10941.0,458.0,iw8_sm_uzulu,BLVD POOCH,16,0,0,0,0,0,0,0,0,1,0,0,0,1
1602,1555.0,1149.0,382.0,0.3272306397306397,4752.0,170.0,iw8_ar_falima,ChillItWasntMe,10,1,0,0,0,0,0,0,0,0,0,0,0,1
1603,3231.0,1452.0,679.0,0.4063639793736637,7951.0,440.0,iw8_sm_smgolf45,Shoe kit,48,0,0,0,0,0,0,0,0,1,0,0,0,1
1604,839.0,745.0,222.0,0.5405927835051546,1552.0,545.0,iw8_sn_kilo98,Bdongowns,54,0,0,0,1,0,0,0,0,0,0,0,0,1
1605,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mkilo3,Biggie%2321705,9,0,0,1,0,0,0,0,0,0,0,1,0,0
1606,20742.0,6199.0,1101.0,0.2585059448141778,80238.0,3779.0,iw8_ar_akilo47,Hfe-,53,1,0,0,0,0,0,0,0,0,0,0,1,0
1607,5749.0,1401.0,228.0,0.2658988945932196,21621.0,430.0,iw8_sm_augolf,ChillItWasntMe,10,0,0,0,0,0,0,0,0,1,0,0,0,1
1608,0.0,526.0,0.0,0.0,0.0,598.0,iw8_me_akimboblunt,Pvt74thva,52,0,0,0,0,1,0,0,0,0,0,0,1,0
1609,3239.0,770.0,261.0,0.2454345684625293,13197.0,425.0,iw8_sm_uzulu,Sillygoose%2311859,18,0,0,0,0,0,0,0,0,1,0,1,0,0
1610,1790.0,391.0,91.0,0.2326790588847004,7693.0,283.0,iw8_sm_augolf,Mephitz%2311649,29,0,0,0,0,0,0,0,0,1,0,1,0,0
1611,242.0,93.0,12.0,0.5148936170212766,470.0,66.0,iw8_sh_oscar12,caa%2311577,26,0,0,0,0,0,0,0,1,0,0,1,0,0
1612,2083.0,725.0,208.0,0.2853033830982057,7301.0,432.0,iw8_ar_falpha,Smokinpdjr%231670,21,1,0,0,0,0,0,0,0,0,0,1,0,0
1613,6316.0,6739.0,549.0,0.2666779260260091,23684.0,2014.0,iw8_pi_mike1911,GodlyAcez-,23,0,0,0,0,0,0,1,0,0,0,0,1,0
1614,2426.0,1991.0,168.0,0.7118544600938967,3408.0,876.0,iw8_sh_romeo870,cstt v,11,0,0,0,0,0,0,0,1,0,0,0,0,1
1615,10.0,26.0,4.0,0.15151515151515152,66.0,17.0,iw8_sn_crossbow,ImArmanIII,56,0,0,0,1,0,0,0,0,0,0,0,1,0
1616,19200.0,4517.0,719.0,0.2557544757033248,75072.0,2510.0,iw8_sm_mpapa5,Damage decrease,19,0,0,0,0,0,0,0,0,1,0,0,0,1
1617,82.0,31.0,3.0,0.2222222222222222,369.0,20.0,iw8_pi_mike1911,space%2312706,55,0,0,0,0,0,0,1,0,0,0,1,0,0
1618,43000.0,12430.0,3062.0,0.19662895658615548,218686.0,4007.0,iw8_sm_papa90,GodlyAcez-,23,0,0,0,0,0,0,0,0,1,0,0,1,0
1619,7798.0,2366.0,409.0,0.3035895040099665,25686.0,968.0,iw8_ar_galima,DarkestClover,66,1,0,0,0,0,0,0,0,0,0,0,1,0
1620,6119.0,1292.0,322.0,0.20863309352517986,29329.0,822.0,iw8_lm_pkilo,dtownjvr214,46,0,0,1,0,0,0,0,0,0,0,0,1,0
1621,16.0,22.0,3.0,0.1927710843373494,83.0,5.0,iw8_lm_pkilo,itsdrewjitsu,63,0,0,1,0,0,0,0,0,0,0,0,1,0
1622,10153.0,2283.0,444.0,0.2271822067082858,44691.0,1313.0,iw8_ar_kilo433,Exeury,43,1,0,0,0,0,0,0,0,0,0,0,1,0
1623,5081.0,3968.0,437.0,0.6784617438910402,7489.0,2440.0,iw8_sh_charlie725,Vegeta%2312910,7,0,0,0,0,0,0,0,1,0,0,1,0,0
1624,456.0,732.0,8.0,0.1687638786084382,2702.0,519.0,iw8_la_rpapa7,Its marceee,15,0,1,0,0,0,0,0,0,0,0,0,0,1
1625,9.0,18.0,5.0,0.13432835820895522,67.0,14.0,iw8_sn_crossbow,D35tr0y3rx2002,59,0,0,0,1,0,0,0,0,0,0,0,1,0
