,hits,kills,headshots,accuracy,shots,deaths,weapon,user,ranking,weapontype_weapon_assault_rifle,weapontype_weapon_launcher,weapontype_weapon_lmg,weapontype_weapon_marksman,weapontype_weapon_melee,weapontype_weapon_other,weapontype_weapon_pistol,weapontype_weapon_shotgun,weapontype_weapon_smg,weapontype_weapon_sniper,gametype_battle,gametype_psn,gametype_xbl
13,-0.16968261479102614,-0.053661353854038994,-0.08432219409305836,0.07377988843290889,-0.17350838698942098,-0.28362519669280717,iw8_ar_asierra12,xtddxZ%231539,17,1,0,0,0,0,0,0,0,0,0,1,0,0
14,0.15010173483072622,-0.011462128884087482,0.11005822003429644,-0.4089990291409317,0.28536435804353866,0.016182237050802475,iw8_ar_kilo433,AtomicCow_,57,1,0,0,0,0,0,0,0,0,0,0,1,0
15,-0.3629624437319023,-0.3540205433460468,-0.4529114699383255,-0.11247245320063162,-0.32890028352629336,-0.22190013680441698,iw8_la_kgolf,Ketameme,6,0,1,0,0,0,0,0,0,0,0,0,1,0
16,-0.14832752432475999,-0.06500904460226126,0.9866038610991604,0.7863064304630321,-0.21677240161734895,-0.3211011259107584,iw8_pi_golf21,cheesepufftyler,36,0,0,0,0,0,0,1,0,0,0,0,1,0
17,-0.35797597590729185,-0.32068670177314396,-0.20901906353324823,1.3895581179874272,-0.33699416072969,-0.37253867581775024,iw8_sn_alpha50,Attacking,28,0,0,0,0,0,0,0,0,0,1,0,0,1
18,-0.35288110660823346,-0.35047438998722735,-0.4565790249218605,0.3346732606693669,-0.32671203659508186,-0.2637849988715389,iw8_la_gromeo,Hfe-,53,0,1,0,0,0,0,0,0,0,0,0,1,0
19,-0.29933077823089593,-0.27245901609319934,-0.3080430480886931,-0.047186911213239056,-0.2734559064619834,-0.2424751567672137,iw8_pi_papa320,D35tr0y3rx2002,59,0,0,0,0,0,0,1,0,0,0,0,1,0
20,-0.06648441111648097,-0.21323825500091448,-0.2255230609591557,-0.6747889540465888,0.15388499122484461,-0.050686577828286936,iw8_lm_kilo121,Sillygoose%2311859,18,0,0,1,0,0,0,0,0,0,0,1,0,0
21,-0.32740676011294134,-0.20224517958857416,-0.2511959458439007,0.1653856343863717,-0.3048295672829672,-0.28362519669280717,iw8_sn_xmike109,oracle%2321895,14,0,0,0,0,0,0,0,0,0,1,1,0,0
22,-0.3119053492668699,-0.2057913329473936,-0.31721193554753063,1.2684411571652596,-0.3152698779427231,-0.17119740903895356,iw8_pi_golf21,PumpleX%232257,45,0,0,0,0,0,0,1,0,0,0,1,0,0
23,-0.12588841911401327,0.1786116911486353,0.8820785440684131,0.3394369026429395,-0.16865733355155457,-0.0808142856309536,iw8_ar_akilo47,Vegeta%2312910,7,1,0,0,0,0,0,0,0,0,0,1,0,0
24,-0.36838251745430484,-0.40650361305657473,-0.46574791238069796,1.1678510048003417,-0.34100155270010135,-0.37621278652539253,iw8_la_kgolf,dtownjvr214,46,0,1,0,0,0,0,0,0,0,0,0,1,0
25,-0.3011736032965128,-0.21181979365738668,-0.2383595034015282,0.9234169532927579,-0.3048295672829672,-0.19397689542633567,iw8_sn_delta,vengefulxz%232126,5,0,0,0,0,0,0,0,0,0,1,1,0,0
26,-0.3609028157173893,-0.3086297803531578,-0.46391413488893046,-0.5053052055044306,-0.31824905749967364,-0.10506341630139261,iw8_la_rpapa7,Ketameme,6,0,1,0,0,0,0,0,0,0,0,0,1,0
27,-0.38410073124927235,-0.37210592547602606,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.07346606421566904,iw8_knife,dtownjvr214,46,0,0,0,0,1,0,0,0,0,0,0,1,0
