hits,kills,kdRatio,headshots,accuracy,shots,deaths,weapon,weapontype,user,gametype,headShots
10432.0,1977.0,1.5530243519245877,410.0,0.24836912527974858,42002.0,1273.0,iw8_sm_papa90,weapon_smg,dtownjvr214,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,dtownjvr214,psn,
6408.0,1429.0,1.2804659498207884,222.0,0.2412468940591823,26562.0,1116.0,iw8_sm_mpapa5,weapon_smg,dtownjvr214,psn,
189.0,48.0,2.0,10.0,0.252,750.0,24.0,iw8_sm_smgolf45,weapon_smg,dtownjvr214,psn,
3968.0,954.0,1.3195020746887967,205.0,0.1993268699452454,19907.0,723.0,iw8_sm_beta,weapon_smg,dtownjvr214,psn,
875.0,177.0,0.9943820224719101,46.0,0.22367075664621677,3912.0,178.0,iw8_sm_victor,weapon_smg,dtownjvr214,psn,
6009.0,1686.0,1.5271739130434783,278.0,0.23994729066006468,25043.0,1104.0,iw8_sm_uzulu,weapon_smg,dtownjvr214,psn,
1438.0,928.0,1.0462232243517475,282.0,0.502973067506121,2859.0,887.0,iw8_sn_sbeta,weapon_marksman,dtownjvr214,psn,
12.0,37.0,1.3214285714285714,9.0,0.15384615384615385,78.0,28.0,iw8_sn_crossbow,weapon_marksman,dtownjvr214,psn,
694.0,608.0,1.243353783231084,202.0,0.4553805774278215,1524.0,489.0,iw8_sn_kilo98,weapon_marksman,dtownjvr214,psn,
643.0,299.0,1.1771653543307086,90.0,0.3095811266249398,2077.0,254.0,iw8_sn_mike14,weapon_marksman,dtownjvr214,psn,
10.0,5.0,1.6666666666666667,2.0,0.2857142857142857,35.0,3.0,iw8_sn_sksierra,weapon_marksman,dtownjvr214,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,dtownjvr214,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,dtownjvr214,psn,
0.0,113.0,0.2334710743801653,0.0,0.0,0.0,484.0,iw8_knife,weapon_melee,dtownjvr214,psn,
964.0,2171.0,9.045833333333333,545.0,0.470703125,2048.0,240.0,iw8_sn_alpha50,weapon_sniper,L_fras,psn,
221.0,1006.0,18.9811320754717,727.0,0.9444444444444444,234.0,53.0,iw8_sn_hdromeo,weapon_sniper,L_fras,psn,
228.0,779.0,779.0,392.0,0.8571428571428571,266.0,0.0,iw8_sn_delta,weapon_sniper,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_xmike109,weapon_sniper,L_fras,psn,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,L_fras,psn,0.0
0.0,148.0,,,,0.0,0.0,equip_frag,lethals,L_fras,psn,0.0
0.0,1007.0,,,,0.0,0.0,equip_thermite,lethals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_semtex,lethals,L_fras,psn,0.0
0.0,490.0,,,,0.0,0.0,equip_claymore,lethals,L_fras,psn,0.0
0.0,439.0,,,,0.0,0.0,equip_c4,lethals,L_fras,psn,0.0
0.0,5.0,,,,0.0,0.0,equip_at_mine,lethals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_throwing_knife,lethals,L_fras,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_molotov,lethals,L_fras,psn,0.0
6910.0,9876.0,4938.0,8495.0,0.544609079445145,12688.0,2.0,iw8_lm_kilo121,weapon_lmg,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mkilo3,weapon_lmg,L_fras,psn,
1772.0,2340.0,390.0,1512.0,0.4638743455497382,3820.0,6.0,iw8_lm_mgolf34,weapon_lmg,L_fras,psn,
1568.0,2385.0,2385.0,1795.0,0.4440668365902011,3531.0,0.0,iw8_lm_lima86,weapon_lmg,L_fras,psn,
101962.0,132889.0,25.197004171406903,104777.0,0.34092337733552674,299076.0,5274.0,iw8_lm_pkilo,weapon_lmg,L_fras,psn,
1424.0,1442.0,23.258064516129032,751.0,0.3616967233934468,3937.0,62.0,iw8_lm_mgolf36,weapon_lmg,L_fras,psn,
0.0,827.0,118.14285714285714,2.0,0.0,110.0,7.0,iw8_la_gromeo,weapon_launcher,L_fras,psn,
5.0,2977.0,124.04166666666667,2.0,0.012285012285012284,407.0,24.0,iw8_la_rpapa7,weapon_launcher,L_fras,psn,
0.0,64.0,64.0,1.0,0.0,8.0,1.0,iw8_la_juliet,weapon_launcher,L_fras,psn,
0.0,910.0,303.3333333333333,0.0,0.0,124.0,3.0,iw8_la_kgolf,weapon_launcher,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,L_fras,psn,
1319.0,1392.0,38.666666666666664,220.0,0.7422622397298818,1777.0,36.0,iw8_pi_cpapa,weapon_pistol,L_fras,psn,
5740.0,3832.0,319.3333333333333,1105.0,0.6378486498499834,8999.0,12.0,iw8_pi_mike9,weapon_pistol,L_fras,psn,
12.0,4.0,0.5,1.0,0.2222222222222222,54.0,8.0,iw8_pi_mike1911,weapon_pistol,L_fras,psn,
1379.0,1290.0,215.0,733.0,0.7068170169144029,1951.0,6.0,iw8_pi_golf21,weapon_pistol,L_fras,psn,
1041.0,1669.0,8.472081218274111,1019.0,0.5611859838274933,1855.0,197.0,iw8_pi_decho,weapon_pistol,L_fras,psn,
2.0,1.0,1.0,0.0,0.1,20.0,0.0,iw8_pi_papa320,weapon_pistol,L_fras,psn,
808.0,1405.0,200.71428571428572,439.0,0.41521068859198357,1946.0,7.0,iw8_ar_falima,weapon_assault_rifle,L_fras,psn,
3413.0,1024.0,11.252747252747254,305.0,0.24601744395588554,13873.0,91.0,iw8_ar_tango21,weapon_assault_rifle,L_fras,psn,
6963.0,2873.0,6.061181434599156,567.0,0.23984706003926837,29031.0,474.0,iw8_ar_mike4,weapon_assault_rifle,L_fras,psn,
84.0,21.0,7.0,2.0,0.36681222707423583,229.0,3.0,iw8_ar_anovember94,weapon_assault_rifle,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_falpha,weapon_assault_rifle,L_fras,psn,
631.0,888.0,98.66666666666667,811.0,0.4170522141440846,1513.0,9.0,iw8_ar_mcharlie,weapon_assault_rifle,L_fras,psn,
1881.0,2872.0,319.1111111111111,1273.0,0.4344110854503464,4330.0,9.0,iw8_ar_akilo47,weapon_assault_rifle,L_fras,psn,
5562.0,3531.0,2.384199864956111,1919.0,0.25020242914979757,22230.0,1481.0,iw8_ar_kilo433,weapon_assault_rifle,L_fras,psn,
200.0,181.0,1.691588785046729,16.0,0.14184397163120568,1410.0,107.0,iw8_ar_scharlie,weapon_assault_rifle,L_fras,psn,
1286.0,2937.0,2937.0,1594.0,0.5248979591836734,2450.0,1.0,iw8_ar_asierra12,weapon_assault_rifle,L_fras,psn,
33.0,9.0,9.0,1.0,0.19411764705882353,170.0,1.0,iw8_ar_galima,weapon_assault_rifle,L_fras,psn,
843.0,824.0,16.48,281.0,0.37054945054945054,2275.0,50.0,iw8_ar_sierra552,weapon_assault_rifle,L_fras,psn,
0.0,1.0,0.05555555555555555,0.0,0.0,0.0,18.0,iw8_me_riotshield,weapon_other,L_fras,psn,
145.0,176.0,176.0,38.0,0.9119496855345912,159.0,1.0,iw8_sh_mike26,weapon_shotgun,L_fras,psn,
3575.0,6348.0,3.7341176470588233,1293.0,0.7638888888888888,4680.0,1700.0,iw8_sh_charlie725,weapon_shotgun,L_fras,psn,
5.0,2.0,2.0,0.0,0.45454545454545453,11.0,0.0,iw8_sh_oscar12,weapon_shotgun,L_fras,psn,
1136.0,2211.0,55.275,453.0,0.9250814332247557,1228.0,40.0,iw8_sh_romeo870,weapon_shotgun,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sh_dpapa12,weapon_shotgun,L_fras,psn,
1202.0,481.0,10.456521739130435,73.0,0.21787203190139567,5517.0,46.0,iw8_sm_mpapa7,weapon_smg,L_fras,psn,
472.0,557.0,0.5049864007252947,80.0,0.35784685367702807,1319.0,1103.0,iw8_sm_augolf,weapon_smg,L_fras,psn,
12.0,2.0,1.0,1.0,0.34285714285714286,35.0,2.0,iw8_sm_papa90,weapon_smg,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,L_fras,psn,
13219.0,4795.0,1.8877952755905512,651.0,0.21918058065692825,60311.0,2540.0,iw8_sm_mpapa5,weapon_smg,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_smgolf45,weapon_smg,L_fras,psn,
2450.0,2258.0,2258.0,1104.0,0.6370254810192407,3846.0,0.0,iw8_sm_beta,weapon_smg,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_victor,weapon_smg,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_uzulu,weapon_smg,L_fras,psn,
485.0,1590.0,176.66666666666666,1036.0,0.855379188712522,567.0,9.0,iw8_sn_sbeta,weapon_marksman,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,3.0,1.0,iw8_sn_crossbow,weapon_marksman,L_fras,psn,
435.0,1830.0,305.0,1746.0,0.9645232815964523,451.0,6.0,iw8_sn_kilo98,weapon_marksman,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_mike14,weapon_marksman,L_fras,psn,
598.0,902.0,902.0,214.0,0.5159620362381363,1159.0,0.0,iw8_sn_sksierra,weapon_marksman,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,L_fras,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,L_fras,psn,
0.0,1581.0,3.193939393939394,0.0,0.0,0.0,495.0,iw8_knife,weapon_melee,L_fras,psn,
1141.0,1393.0,2.920335429769392,672.0,0.6568796776050662,1737.0,477.0,iw8_sn_alpha50,weapon_sniper,Shoe kit,xbl,
330.0,426.0,2.8026315789473686,203.0,0.4852941176470588,680.0,152.0,iw8_sn_hdromeo,weapon_sniper,Shoe kit,xbl,
499.0,509.0,2.4589371980676327,266.0,0.5722477064220184,872.0,207.0,iw8_sn_delta,weapon_sniper,Shoe kit,xbl,
116.0,145.0,4.393939393939394,50.0,0.6236559139784946,186.0,33.0,iw8_sn_xmike109,weapon_sniper,Shoe kit,xbl,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,Shoe kit,xbl,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,Shoe kit,xbl,0.0
0.0,13.0,,,,0.0,0.0,equip_frag,lethals,Shoe kit,xbl,0.0
0.0,430.0,,,,0.0,0.0,equip_thermite,lethals,Shoe kit,xbl,0.0
0.0,166.0,,,,0.0,0.0,equip_semtex,lethals,Shoe kit,xbl,0.0
0.0,55.0,,,,0.0,0.0,equip_claymore,lethals,Shoe kit,xbl,0.0
0.0,553.0,,,,0.0,0.0,equip_c4,lethals,Shoe kit,xbl,0.0
0.0,171.0,,,,0.0,0.0,equip_at_mine,lethals,Shoe kit,xbl,0.0
0.0,816.0,,,,0.0,0.0,equip_throwing_knife,lethals,Shoe kit,xbl,0.0
0.0,417.0,,,,0.0,0.0,equip_molotov,lethals,Shoe kit,xbl,0.0
4569.0,837.0,1.087012987012987,134.0,0.2801520632779447,16309.0,770.0,iw8_lm_kilo121,weapon_lmg,Shoe kit,xbl,
71.0,13.0,13.0,8.0,0.1710843373493976,415.0,0.0,iw8_lm_mkilo3,weapon_lmg,Shoe kit,xbl,
1215.0,342.0,2.7804878048780486,103.0,0.2988929889298893,4065.0,123.0,iw8_lm_mgolf34,weapon_lmg,Shoe kit,xbl,
1066.0,725.0,3.6989795918367347,134.0,0.3082706766917293,3458.0,196.0,iw8_lm_lima86,weapon_lmg,Shoe kit,xbl,
862.0,552.0,5.257142857142857,95.0,0.22956058588548603,3755.0,105.0,iw8_lm_pkilo,weapon_lmg,Shoe kit,xbl,
1544.0,359.0,1.128930817610063,59.0,0.24979776735156123,6181.0,318.0,iw8_lm_mgolf36,weapon_lmg,Shoe kit,xbl,
55.0,139.0,1.1487603305785123,0.0,0.2,275.0,121.0,iw8_la_gromeo,weapon_launcher,Shoe kit,xbl,
33.0,295.0,1.25,5.0,0.05660377358490566,583.0,236.0,iw8_la_rpapa7,weapon_launcher,Shoe kit,xbl,
0.0,1.0,0.2,0.0,0.0,6.0,5.0,iw8_la_juliet,weapon_launcher,Shoe kit,xbl,
1.0,22.0,2.75,1.0,0.037037037037037035,27.0,8.0,iw8_la_kgolf,weapon_launcher,Shoe kit,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,Shoe kit,xbl,
587.0,588.0,2.352,228.0,0.5073465859982714,1157.0,250.0,iw8_pi_cpapa,weapon_pistol,Shoe kit,xbl,
984.0,487.0,2.9161676646706587,217.0,0.40711625982623084,2417.0,167.0,iw8_pi_mike9,weapon_pistol,Shoe kit,xbl,
752.0,381.0,2.8863636363636362,209.0,0.3799898938858009,1979.0,132.0,iw8_pi_mike1911,weapon_pistol,Shoe kit,xbl,
1733.0,794.0,5.753623188405797,374.0,0.4728512960436562,3665.0,138.0,iw8_pi_golf21,weapon_pistol,Shoe kit,xbl,
1738.0,1806.0,2.927066450567261,357.0,0.5777925531914894,3008.0,617.0,iw8_pi_decho,weapon_pistol,Shoe kit,xbl,
1137.0,810.0,1.7763157894736843,339.0,0.32356289129197496,3514.0,456.0,iw8_pi_papa320,weapon_pistol,Shoe kit,xbl,
1967.0,1185.0,2.318982387475538,462.0,0.35881065304633347,5482.0,511.0,iw8_ar_falima,weapon_assault_rifle,Shoe kit,xbl,
2952.0,864.0,3.857142857142857,490.0,0.36785046728971965,8025.0,224.0,iw8_ar_tango21,weapon_assault_rifle,Shoe kit,xbl,
3418.0,1062.0,1.6490683229813665,403.0,0.266843625575767,12809.0,644.0,iw8_ar_mike4,weapon_assault_rifle,Shoe kit,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_ar_anovember94,weapon_assault_rifle,Shoe kit,xbl,
1848.0,936.0,1.5369458128078817,248.0,0.32409680813749564,5702.0,609.0,iw8_ar_falpha,weapon_assault_rifle,Shoe kit,xbl,
13053.0,4174.0,3.740143369175627,1176.0,0.44417599618879094,29387.0,1116.0,iw8_ar_mcharlie,weapon_assault_rifle,Shoe kit,xbl,
1771.0,861.0,3.075,531.0,0.358356940509915,4942.0,280.0,iw8_ar_akilo47,weapon_assault_rifle,Shoe kit,xbl,
2718.0,901.0,1.8165322580645162,333.0,0.32127659574468087,8460.0,496.0,iw8_ar_kilo433,weapon_assault_rifle,Shoe kit,xbl,
1028.0,643.0,3.653409090909091,228.0,0.34835648932565233,2951.0,176.0,iw8_ar_scharlie,weapon_assault_rifle,Shoe kit,xbl,
830.0,735.0,4.323529411764706,253.0,0.3878504672897196,2140.0,170.0,iw8_ar_asierra12,weapon_assault_rifle,Shoe kit,xbl,
251.0,235.0,3.7301587301587302,26.0,0.2186411149825784,1148.0,63.0,iw8_ar_galima,weapon_assault_rifle,Shoe kit,xbl,
3817.0,1420.0,2.577132486388385,344.0,0.3526096997690531,10825.0,551.0,iw8_ar_sierra552,weapon_assault_rifle,Shoe kit,xbl,
11.0,213.0,0.22878625134264233,0.0,11.0,0.0,931.0,iw8_me_riotshield,weapon_other,Shoe kit,xbl,
64.0,50.0,2.0833333333333335,10.0,0.6153846153846154,104.0,24.0,iw8_sh_mike26,weapon_shotgun,Shoe kit,xbl,
471.0,467.0,1.4872611464968153,55.0,0.7040358744394619,669.0,314.0,iw8_sh_charlie725,weapon_shotgun,Shoe kit,xbl,
593.0,473.0,1.713768115942029,135.0,0.5289919714540589,1121.0,276.0,iw8_sh_oscar12,weapon_shotgun,Shoe kit,xbl,
2086.0,1692.0,0.8575772934617334,181.0,0.7420846673781573,2811.0,1973.0,iw8_sh_romeo870,weapon_shotgun,Shoe kit,xbl,
794.0,700.0,2.0348837209302326,172.0,0.5129198966408268,1548.0,344.0,iw8_sh_dpapa12,weapon_shotgun,Shoe kit,xbl,
12907.0,2641.0,1.098585690515807,565.0,0.287775077478763,44851.0,2404.0,iw8_sm_mpapa7,weapon_smg,Shoe kit,xbl,
1134.0,616.0,3.259259259259259,344.0,0.38835616438356163,2920.0,189.0,iw8_sm_augolf,weapon_smg,Shoe kit,xbl,
4094.0,1328.0,2.4962406015037595,372.0,0.32122400941545703,12745.0,532.0,iw8_sm_papa90,weapon_smg,Shoe kit,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,Shoe kit,xbl,
5497.0,3288.0,3.494155154091392,552.0,0.31213446141616036,17611.0,941.0,iw8_sm_mpapa5,weapon_smg,Shoe kit,xbl,
3231.0,1452.0,3.3,679.0,0.4063639793736637,7951.0,440.0,iw8_sm_smgolf45,weapon_smg,Shoe kit,xbl,
3551.0,1168.0,1.2256033578174186,377.0,0.2866715104545088,12387.0,953.0,iw8_sm_beta,weapon_smg,Shoe kit,xbl,
1995.0,1045.0,3.0028735632183907,226.0,0.26236191478169385,7604.0,348.0,iw8_sm_victor,weapon_smg,Shoe kit,xbl,
1371.0,873.0,4.197115384615385,245.0,0.522484756097561,2624.0,208.0,iw8_sm_uzulu,weapon_smg,Shoe kit,xbl,
3655.0,3488.0,1.5331868131868132,897.0,0.6979186557189231,5237.0,2275.0,iw8_sn_sbeta,weapon_marksman,Shoe kit,xbl,
27.0,43.0,0.7543859649122807,22.0,0.2647058823529412,102.0,57.0,iw8_sn_crossbow,weapon_marksman,Shoe kit,xbl,
590.0,583.0,2.3043478260869565,381.0,0.7057416267942583,836.0,253.0,iw8_sn_kilo98,weapon_marksman,Shoe kit,xbl,
1318.0,807.0,1.5885826771653544,373.0,0.45684575389948007,2885.0,508.0,iw8_sn_mike14,weapon_marksman,Shoe kit,xbl,
59.0,52.0,3.0588235294117645,8.0,0.45038167938931295,131.0,17.0,iw8_sn_sksierra,weapon_marksman,Shoe kit,xbl,
0.0,161.0,1.1751824817518248,0.0,0.0,0.0,137.0,iw8_me_akimboblunt,weapon_melee,Shoe kit,xbl,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblades,weapon_melee,Shoe kit,xbl,
8.0,1095.0,0.5644329896907216,0.0,8.0,0.0,1940.0,iw8_knife,weapon_melee,Shoe kit,xbl,
3466.0,3872.0,3.3465859982713915,1131.0,0.5177771138332835,6694.0,1157.0,iw8_sn_alpha50,weapon_sniper,SeriousFrosti,psn,
5582.0,6421.0,3.8449101796407184,1928.0,0.5386471099102577,10363.0,1670.0,iw8_sn_hdromeo,weapon_sniper,SeriousFrosti,psn,
1392.0,1233.0,2.7218543046357615,411.0,0.46199800862927315,3013.0,453.0,iw8_sn_delta,weapon_sniper,SeriousFrosti,psn,
555.0,639.0,2.137123745819398,235.0,0.45085296506904954,1231.0,299.0,iw8_sn_xmike109,weapon_sniper,SeriousFrosti,psn,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,SeriousFrosti,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,SeriousFrosti,psn,0.0
0.0,126.0,,,,0.0,0.0,equip_frag,lethals,SeriousFrosti,psn,0.0
0.0,165.0,,,,0.0,0.0,equip_thermite,lethals,SeriousFrosti,psn,0.0
0.0,255.0,,,,0.0,0.0,equip_semtex,lethals,SeriousFrosti,psn,0.0
0.0,169.0,,,,0.0,0.0,equip_claymore,lethals,SeriousFrosti,psn,0.0
0.0,431.0,,,,0.0,0.0,equip_c4,lethals,SeriousFrosti,psn,0.0
0.0,139.0,,,,0.0,0.0,equip_at_mine,lethals,SeriousFrosti,psn,0.0
0.0,38.0,,,,0.0,0.0,equip_throwing_knife,lethals,SeriousFrosti,psn,0.0
0.0,22.0,,,,0.0,0.0,equip_molotov,lethals,SeriousFrosti,psn,0.0
2533.0,656.0,3.3469387755102042,166.0,0.24928648755043795,10161.0,196.0,iw8_lm_kilo121,weapon_lmg,SeriousFrosti,psn,
1905.0,635.0,2.3962264150943398,319.0,0.21049723756906077,9050.0,265.0,iw8_lm_mkilo3,weapon_lmg,SeriousFrosti,psn,
2232.0,596.0,3.0253807106598987,183.0,0.25084288604180716,8898.0,197.0,iw8_lm_mgolf34,weapon_lmg,SeriousFrosti,psn,
4041.0,1234.0,2.910377358490566,237.0,0.27080820265379973,14922.0,424.0,iw8_lm_lima86,weapon_lmg,SeriousFrosti,psn,
4905.0,1294.0,2.684647302904564,403.0,0.22876731495732475,21441.0,482.0,iw8_lm_pkilo,weapon_lmg,SeriousFrosti,psn,
880.0,199.0,3.316666666666667,51.0,0.3262884686688914,2697.0,60.0,iw8_lm_mgolf36,weapon_lmg,SeriousFrosti,psn,
226.0,176.0,1.76,1.0,0.3476923076923077,650.0,100.0,iw8_la_gromeo,weapon_launcher,SeriousFrosti,psn,
165.0,220.0,1.1956521739130435,2.0,0.19009216589861752,868.0,184.0,iw8_la_rpapa7,weapon_launcher,SeriousFrosti,psn,
157.0,273.0,2.0526315789473686,0.0,0.17942857142857144,875.0,133.0,iw8_la_juliet,weapon_launcher,SeriousFrosti,psn,
147.0,223.0,1.6766917293233083,1.0,0.19626168224299065,749.0,133.0,iw8_la_kgolf,weapon_launcher,SeriousFrosti,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,SeriousFrosti,psn,
1058.0,620.0,1.834319526627219,149.0,0.5813186813186814,1820.0,338.0,iw8_pi_cpapa,weapon_pistol,SeriousFrosti,psn,
1180.0,485.0,1.5203761755485894,121.0,0.29873417721518986,3950.0,319.0,iw8_pi_mike9,weapon_pistol,SeriousFrosti,psn,
295.0,261.0,1.905109489051095,62.0,0.35542168674698793,830.0,137.0,iw8_pi_mike1911,weapon_pistol,SeriousFrosti,psn,
1298.0,365.0,1.4777327935222673,94.0,0.3766686012768427,3446.0,247.0,iw8_pi_golf21,weapon_pistol,SeriousFrosti,psn,
911.0,463.0,1.80859375,181.0,0.49243243243243245,1850.0,256.0,iw8_pi_decho,weapon_pistol,SeriousFrosti,psn,
904.0,324.0,2.16,87.0,0.36688311688311687,2464.0,150.0,iw8_pi_papa320,weapon_pistol,SeriousFrosti,psn,
3555.0,1314.0,2.056338028169014,362.0,0.35815031231110217,9926.0,639.0,iw8_ar_falima,weapon_assault_rifle,SeriousFrosti,psn,
10370.0,2311.0,3.2595204513399154,424.0,0.2821461609620722,36754.0,709.0,iw8_ar_tango21,weapon_assault_rifle,SeriousFrosti,psn,
6543.0,1347.0,2.0044642857142856,293.0,0.33108997065074386,19762.0,672.0,iw8_ar_mike4,weapon_assault_rifle,SeriousFrosti,psn,
1714.0,456.0,2.730538922155689,105.0,0.31107078039927405,5510.0,167.0,iw8_ar_anovember94,weapon_assault_rifle,SeriousFrosti,psn,
3035.0,877.0,1.8900862068965518,262.0,0.29880870335729054,10157.0,464.0,iw8_ar_falpha,weapon_assault_rifle,SeriousFrosti,psn,
6923.0,1261.0,2.589322381930185,312.0,0.30259189649897283,22879.0,487.0,iw8_ar_mcharlie,weapon_assault_rifle,SeriousFrosti,psn,
3628.0,1056.0,3.439739413680782,221.0,0.32608304871472227,11126.0,307.0,iw8_ar_akilo47,weapon_assault_rifle,SeriousFrosti,psn,
15238.0,3350.0,2.172503242542153,639.0,0.30036269021524875,50732.0,1542.0,iw8_ar_kilo433,weapon_assault_rifle,SeriousFrosti,psn,
2714.0,796.0,2.592833876221498,150.0,0.33836180027428003,8021.0,307.0,iw8_ar_scharlie,weapon_assault_rifle,SeriousFrosti,psn,
2395.0,935.0,2.343358395989975,213.0,0.332592695458964,7201.0,399.0,iw8_ar_asierra12,weapon_assault_rifle,SeriousFrosti,psn,
4995.0,1565.0,3.5568181818181817,460.0,0.2721181085203748,18356.0,440.0,iw8_ar_galima,weapon_assault_rifle,SeriousFrosti,psn,
10394.0,2423.0,3.526928675400291,476.0,0.30009238942141125,34636.0,687.0,iw8_ar_sierra552,weapon_assault_rifle,SeriousFrosti,psn,
0.0,234.0,0.6862170087976539,0.0,0.0,0.0,341.0,iw8_me_riotshield,weapon_other,SeriousFrosti,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sh_mike26,weapon_shotgun,SeriousFrosti,psn,
787.0,586.0,1.5626666666666666,67.0,0.8172377985462098,963.0,375.0,iw8_sh_charlie725,weapon_shotgun,SeriousFrosti,psn,
1354.0,679.0,1.1489001692047378,63.0,0.49075752084088436,2759.0,591.0,iw8_sh_oscar12,weapon_shotgun,SeriousFrosti,psn,
629.0,510.0,1.2289156626506024,47.0,0.7823383084577115,804.0,415.0,iw8_sh_romeo870,weapon_shotgun,SeriousFrosti,psn,
793.0,490.0,1.4080459770114941,55.0,0.6516023007395234,1217.0,348.0,iw8_sh_dpapa12,weapon_shotgun,SeriousFrosti,psn,
4992.0,876.0,2.891089108910891,222.0,0.30663390663390666,16280.0,303.0,iw8_sm_mpapa7,weapon_smg,SeriousFrosti,psn,
2974.0,731.0,2.4285714285714284,147.0,0.30446355446355444,9768.0,301.0,iw8_sm_augolf,weapon_smg,SeriousFrosti,psn,
4177.0,708.0,2.4755244755244754,174.0,0.3142964635063958,13290.0,286.0,iw8_sm_papa90,weapon_smg,SeriousFrosti,psn,
2518.0,540.0,2.7,130.0,0.2913677389493173,8642.0,200.0,iw8_sm_charlie9,weapon_smg,SeriousFrosti,psn,
3259.0,715.0,2.8373015873015874,132.0,0.2921821767975614,11154.0,252.0,iw8_sm_mpapa5,weapon_smg,SeriousFrosti,psn,
739.0,187.0,3.978723404255319,26.0,0.36083984375,2048.0,47.0,iw8_sm_smgolf45,weapon_smg,SeriousFrosti,psn,
4236.0,947.0,2.5320855614973263,180.0,0.3072459563356785,13787.0,374.0,iw8_sm_beta,weapon_smg,SeriousFrosti,psn,
